"length","gene_id"
401,"Montipora_capitata_HIv3___RNAseq.g34525.t1"
2892,"Montipora_capitata_HIv3___RNAseq.g34526.t1"
3340,"Montipora_capitata_HIv3___RNAseq.34073_t"
23201,"Montipora_capitata_HIv3___TS.g19054.t4b"
25619,"Montipora_capitata_HIv3___TS.g19054.t4a"
1496,"Montipora_capitata_HIv3___RNAseq.g34529.t1"
30461,"Montipora_capitata_HIv3___TS.g19055.t2"
1820,"Montipora_capitata_HIv3___RNAseq.g34531.t1"
558,"Montipora_capitata_HIv3___TS.g19057.t1"
42548,"Montipora_capitata_HIv3___RNAseq.g34532.t1"
1254,"Montipora_capitata_HIv3___RNAseq.g34533.t1"
19302,"Montipora_capitata_HIv3___RNAseq.g34534.t1"
4065,"Montipora_capitata_HIv3___RNAseq.g34535.t1"
15618,"Montipora_capitata_HIv3___TS.g19062.t1"
778,"Montipora_capitata_HIv3___RNAseq.g34537.t1"
502,"Montipora_capitata_HIv3___RNAseq.g34538.t1"
4236,"Montipora_capitata_HIv3___TS.g19065.t1"
575,"Montipora_capitata_HIv3___RNAseq.g34540.t1"
621,"Montipora_capitata_HIv3___TS.g19067.t1"
299,"Montipora_capitata_HIv3___TS.g19068.t1"
621,"Montipora_capitata_HIv3___TS.g19069.t1"
18787,"Montipora_capitata_HIv3___TS.g19070.t1"
362,"Montipora_capitata_HIv3___RNAseq.g34545.t1"
9970,"Montipora_capitata_HIv3___RNAseq.g34546.t1"
778,"Montipora_capitata_HIv3___RNAseq.g34547.t1"
502,"Montipora_capitata_HIv3___RNAseq.g34548.t1"
1031,"Montipora_capitata_HIv3___RNAseq.g34549.t1"
968,"Montipora_capitata_HIv3___RNAseq.g34550.t1"
2282,"Montipora_capitata_HIv3___RNAseq.g34551.t1"
29833,"Montipora_capitata_HIv3___RNAseq.g34552.t1"
621,"Montipora_capitata_HIv3___TS.g19079.t1"
19260,"Montipora_capitata_HIv3___RNAseq.g34553.t1"
29804,"Montipora_capitata_HIv3___RNAseq.g34554.t1"
605,"Montipora_capitata_HIv3___RNAseq.g34555.t1"
3711,"Montipora_capitata_HIv3___RNAseq.g34556.t1"
8254,"Montipora_capitata_HIv3___RNAseq.g34557.t1"
3456,"Montipora_capitata_HIv3___TS.g19085.t2"
437,"Montipora_capitata_HIv3___TS.g19086.t1"
21605,"Montipora_capitata_HIv3___RNAseq.g34559.t1"
5587,"Montipora_capitata_HIv3___RNAseq.g34560.t1"
5645,"Montipora_capitata_HIv3___TS.g19089.t1"
1355,"Montipora_capitata_HIv3___RNAseq.g34562.t1"
6189,"Montipora_capitata_HIv3___RNAseq.g34563.t1"
8336,"Montipora_capitata_HIv3___RNAseq.g34564.t1"
1154,"Montipora_capitata_HIv3___RNAseq.g34565.t1"
2479,"Montipora_capitata_HIv3___RNAseq.g34566.t1"
22113,"Montipora_capitata_HIv3___RNAseq.34111_t"
20243,"Montipora_capitata_HIv3___RNAseq.g34568.t1"
866,"Montipora_capitata_HIv3___RNAseq.g34569.t1"
785,"Montipora_capitata_HIv3___RNAseq.g34570.t1"
1028,"Montipora_capitata_HIv3___RNAseq.g34571.t1"
2832,"Montipora_capitata_HIv3___RNAseq.g34572.t1"
722,"Montipora_capitata_HIv3___RNAseq.g34573.t1"
15014,"Montipora_capitata_HIv3___TS.g19102.t1"
731,"Montipora_capitata_HIv3___RNAseq.g34576.t1"
4130,"Montipora_capitata_HIv3___RNAseq.g34577.t1"
374,"Montipora_capitata_HIv3___RNAseq.g34578.t1"
785,"Montipora_capitata_HIv3___RNAseq.g34579.t1"
62551,"Montipora_capitata_HIv3___RNAseq.g34580.t1"
275,"Montipora_capitata_HIv3___TS.g19108.t1"
971,"Montipora_capitata_HIv3___RNAseq.g34581.t1"
260,"Montipora_capitata_HIv3___RNAseq.g34582.t1"
329,"Montipora_capitata_HIv3___RNAseq.g34583.t1"
971,"Montipora_capitata_HIv3___RNAseq.g34584.t1"
2918,"Montipora_capitata_HIv3___RNAseq.g34585.t1"
329,"Montipora_capitata_HIv3___RNAseq.g34586.t1"
4154,"Montipora_capitata_HIv3___RNAseq.g34587.t1"
1004,"Montipora_capitata_HIv3___RNAseq.g34588.t1"
13057,"Montipora_capitata_HIv3___RNAseq.g34589.t1"
15099,"Montipora_capitata_HIv3___RNAseq.g34590.t1"
323,"Montipora_capitata_HIv3___TS.g19120.t1"
1584,"Montipora_capitata_HIv3___TS.g19121.t1"
1332,"Montipora_capitata_HIv3___RNAseq.g34593.t1"
2022,"Montipora_capitata_HIv3___TS.g19122.t1"
9657,"Montipora_capitata_HIv3___TS.g19123.t1"
1282,"Montipora_capitata_HIv3___TS.g19124.t1"
938,"Montipora_capitata_HIv3___RNAseq.g34598.t1"
816,"Montipora_capitata_HIv3___RNAseq.g34599.t1"
1243,"Montipora_capitata_HIv3___RNAseq.g34600.t1"
3716,"Montipora_capitata_HIv3___TS.g19128.t1"
7967,"Montipora_capitata_HIv3___RNAseq.g34602.t1"
458,"Montipora_capitata_HIv3___RNAseq.g34603.t1"
38827,"Montipora_capitata_HIv3___RNAseq.g34604.t1"
1208,"Montipora_capitata_HIv3___RNAseq.g34605.t1"
5045,"Montipora_capitata_HIv3___RNAseq.g34606.t1"
49122,"Montipora_capitata_HIv3___RNAseq.g34607.t1"
6146,"Montipora_capitata_HIv3___TS.g19135.t1"
10881,"Montipora_capitata_HIv3___RNAseq.g34609.t1"
29103,"Montipora_capitata_HIv3___RNAseq.g34610.t2b"
7282,"Montipora_capitata_HIv3___RNAseq.g34610.t2a"
7557,"Montipora_capitata_HIv3___RNAseq.g34611.t1"
7075,"Montipora_capitata_HIv3___RNAseq.g34612.t1"
8998,"Montipora_capitata_HIv3___RNAseq.g34613.t1"
329,"Montipora_capitata_HIv3___TS.g19141.t1"
18898,"Montipora_capitata_HIv3___TS.g19143.t2"
13868,"Montipora_capitata_HIv3___TS.g19144.t2"
5450,"Montipora_capitata_HIv3___RNAseq.g34617.t1"
5836,"Montipora_capitata_HIv3___RNAseq.g34618.t1"
3325,"Montipora_capitata_HIv3___RNAseq.g34619.t1"
3318,"Montipora_capitata_HIv3___RNAseq.g34620.t1"
3894,"Montipora_capitata_HIv3___RNAseq.g34621.t1"
2781,"Montipora_capitata_HIv3___TS.g19150.t1"
10418,"Montipora_capitata_HIv3___TS.g19151.t1"
29433,"Montipora_capitata_HIv3___TS.g19152.t1"
2980,"Montipora_capitata_HIv3___RNAseq.g34626.t1"
4668,"Montipora_capitata_HIv3___RNAseq.g34627.t1b"
2343,"Montipora_capitata_HIv3___RNAseq.g34627.t1a"
20688,"Montipora_capitata_HIv3___RNAseq.g34628.t1"
3469,"Montipora_capitata_HIv3___RNAseq.g34629.t1"
8688,"Montipora_capitata_HIv3___RNAseq.g34630.t1"
15669,"Montipora_capitata_HIv3___RNAseq.g34631.t1"
19227,"Montipora_capitata_HIv3___TS.g19159.t1"
248,"Montipora_capitata_HIv3___TS.g19160.t1"
2625,"Montipora_capitata_HIv3___RNAseq.g34633.t1"
7778,"Montipora_capitata_HIv3___RNAseq.g34634.t1"
737,"Montipora_capitata_HIv3___RNAseq.g34635.t1"
15535,"Montipora_capitata_HIv3___RNAseq.g34636.t1"
7574,"Montipora_capitata_HIv3___RNAseq.g34637.t1"
12151,"Montipora_capitata_HIv3___RNAseq.g34638.t1"
9143,"Montipora_capitata_HIv3___RNAseq.g34639.t1"
8819,"Montipora_capitata_HIv3___RNAseq.g34640.t1"
6064,"Montipora_capitata_HIv3___RNAseq.g34641.t1"
1712,"Montipora_capitata_HIv3___RNAseq.g34642.t1"
19347,"Montipora_capitata_HIv3___RNAseq.g34643.t1"
53867,"Montipora_capitata_HIv3___RNAseq.g34644.t1"
212,"Montipora_capitata_HIv3___TS.g19173.t1"
233,"Montipora_capitata_HIv3___TS.g19175.t1"
299,"Montipora_capitata_HIv3___TS.g19176.t1"
7282,"Montipora_capitata_HIv3___RNAseq.g34645.t1"
37868,"Montipora_capitata_HIv3___RNAseq.g34646.t1b"
1148,"Montipora_capitata_HIv3___RNAseq.g34646.t1a"
915,"Montipora_capitata_HIv3___RNAseq.g34647.t1"
323,"Montipora_capitata_HIv3___RNAseq.g34648.t1"
1682,"Montipora_capitata_HIv3___RNAseq.g34649.t1"
9344,"Montipora_capitata_HIv3___TS.g19183.t1"
4301,"Montipora_capitata_HIv3___RNAseq.g34651.t1"
10471,"Montipora_capitata_HIv3___RNAseq.g34652.t1"
19731,"Montipora_capitata_HIv3___RNAseq.g34653.t1"
2807,"Montipora_capitata_HIv3___TS.g19187.t1"
399,"Montipora_capitata_HIv3___RNAseq.g34655.t1"
6991,"Montipora_capitata_HIv3___RNAseq.g34656.t1"
23117,"Montipora_capitata_HIv3___RNAseq.g34657.t1"
1910,"Montipora_capitata_HIv3___RNAseq.34213_t"
821,"Montipora_capitata_HIv3___RNAseq.g34659.t1"
323,"Montipora_capitata_HIv3___RNAseq.g34660.t1"
3043,"Montipora_capitata_HIv3___TS.g19192.t1"
5869,"Montipora_capitata_HIv3___RNAseq.g34662.t1"
8610,"Montipora_capitata_HIv3___RNAseq.g34663.t1"
362,"Montipora_capitata_HIv3___RNAseq.g34664.t1"
25536,"Montipora_capitata_HIv3___RNAseq.g34665.t2"
2248,"Montipora_capitata_HIv3___TS.g19197.t1a"
10727,"Montipora_capitata_HIv3___TS.g19197.t1b"
536,"Montipora_capitata_HIv3___RNAseq.g34668.t1"
11403,"Montipora_capitata_HIv3___RNAseq.g34669.t1"
1031,"Montipora_capitata_HIv3___TS.g19200.t1"
18655,"Montipora_capitata_HIv3___TS.g19201.t1"
713,"Montipora_capitata_HIv3___RNAseq.g34671.t1"
572,"Montipora_capitata_HIv3___RNAseq.g34672.t1"
938,"Montipora_capitata_HIv3___RNAseq.g34673.t1"
572,"Montipora_capitata_HIv3___RNAseq.g34674.t1"
1037,"Montipora_capitata_HIv3___TS.g19206.t1"
5185,"Montipora_capitata_HIv3___RNAseq.g34676.t1"
10911,"Montipora_capitata_HIv3___RNAseq.g34677.t1"
41748,"Montipora_capitata_HIv3___TS.g19209.t1"
501,"Montipora_capitata_HIv3___RNAseq.g34679.t1"
290,"Montipora_capitata_HIv3___RNAseq.g34680.t1"
4536,"Montipora_capitata_HIv3___RNAseq.g34682.t1"
1148,"Montipora_capitata_HIv3___RNAseq.g34683.t1"
15773,"Montipora_capitata_HIv3___TS.g19214.t1"
2231,"Montipora_capitata_HIv3___TS.g19215.t1"
1214,"Montipora_capitata_HIv3___RNAseq.g34686.t1"
9257,"Montipora_capitata_HIv3___RNAseq.g34687.t1"
5920,"Montipora_capitata_HIv3___RNAseq.g34688.t1"
2841,"Montipora_capitata_HIv3___RNAseq.g34689.t1"
7104,"Montipora_capitata_HIv3___RNAseq.g34690.t1"
5264,"Montipora_capitata_HIv3___RNAseq.g34691.t1"
3807,"Montipora_capitata_HIv3___TS.g19222.t1"
5935,"Montipora_capitata_HIv3___TS.g19223.t1"
15678,"Montipora_capitata_HIv3___RNAseq.g34694.t1"
581,"Montipora_capitata_HIv3___TS.g19224.t1"
3251,"Montipora_capitata_HIv3___RNAseq.g34695.t1"
31298,"Montipora_capitata_HIv3___TS.g19227.t3"
5704,"Montipora_capitata_HIv3___TS.g19228.t2"
3636,"Montipora_capitata_HIv3___TS.g19229.t1"
33820,"Montipora_capitata_HIv3___TS.g19230.t1b"
22579,"Montipora_capitata_HIv3___TS.g19230.t1a"
22005,"Montipora_capitata_HIv3___RNAseq.g34699.t1"
1337,"Montipora_capitata_HIv3___RNAseq.g34700.t1"
1298,"Montipora_capitata_HIv3___RNAseq.g34701.t1"
1313,"Montipora_capitata_HIv3___RNAseq.g34702.t1"
521,"Montipora_capitata_HIv3___RNAseq.g34703.t1"
3284,"Montipora_capitata_HIv3___RNAseq.g34704.t1"
19368,"Montipora_capitata_HIv3___TS.g19237.t2"
4627,"Montipora_capitata_HIv3___RNAseq.g34706.t1"
1931,"Montipora_capitata_HIv3___RNAseq.g34707.t1"
36452,"Montipora_capitata_HIv3___RNAseq.g34708.t1"
630,"Montipora_capitata_HIv3___TS.g19240.t2a"
8924,"Montipora_capitata_HIv3___TS.g19240.t2b"
5835,"Montipora_capitata_HIv3___RNAseq.g34711.t1"
10835,"Montipora_capitata_HIv3___RNAseq.g34712.t1"
2327,"Montipora_capitata_HIv3___RNAseq.g34713.t1"
335,"Montipora_capitata_HIv3___RNAseq.g34714.t1"
21653,"Montipora_capitata_HIv3___RNAseq.g34715.t1a"
686,"Montipora_capitata_HIv3___RNAseq.g34715.t1b"
19010,"Montipora_capitata_HIv3___TS.g19246.t1"
7159,"Montipora_capitata_HIv3___RNAseq.g34717.t1"
6055,"Montipora_capitata_HIv3___RNAseq.g34718.t1"
2746,"Montipora_capitata_HIv3___RNAseq.g34719.t1b"
23016,"Montipora_capitata_HIv3___RNAseq.g34719.t1a"
323,"Montipora_capitata_HIv3___RNAseq.g34720.t1"
356,"Montipora_capitata_HIv3___RNAseq.g34721.t1"
326,"Montipora_capitata_HIv3___RNAseq.g34722.t1"
632,"Montipora_capitata_HIv3___RNAseq.g34723.t1"
347,"Montipora_capitata_HIv3___RNAseq.g34724.t1"
64680,"Montipora_capitata_HIv3___RNAseq.g34725.t1"
13550,"Montipora_capitata_HIv3___TS.g19255.t2"
12106,"Montipora_capitata_HIv3___TS.g19256.t1"
13512,"Montipora_capitata_HIv3___TS.g19257.t1"
332,"Montipora_capitata_HIv3___RNAseq.g34730.t1"
2629,"Montipora_capitata_HIv3___RNAseq.g34731.t1"
19256,"Montipora_capitata_HIv3___TS.g19260.t1"
28781,"Montipora_capitata_HIv3___RNAseq.g34733.t1"
1602,"Montipora_capitata_HIv3___TS.g19262.t1"
544,"Montipora_capitata_HIv3___TS.g19264.t1"
422,"Montipora_capitata_HIv3___RNAseq.g34735.t1"
299,"Montipora_capitata_HIv3___RNAseq.g34736.t1"
1969,"Montipora_capitata_HIv3___RNAseq.g34737.t1"
4024,"Montipora_capitata_HIv3___TS.g19268.t1"
821,"Montipora_capitata_HIv3___RNAseq.g34739.t1"
846,"Montipora_capitata_HIv3___TS.g19270.t2"
428,"Montipora_capitata_HIv3___RNAseq.g34741.t1"
770,"Montipora_capitata_HIv3___RNAseq.g34742.t1"
488,"Montipora_capitata_HIv3___RNAseq.g34743.t1"
1235,"Montipora_capitata_HIv3___RNAseq.g34744.t1"
485,"Montipora_capitata_HIv3___RNAseq.g34745.t1"
557,"Montipora_capitata_HIv3___RNAseq.g34746.t1"
335,"Montipora_capitata_HIv3___RNAseq.g34747.t1"
263,"Montipora_capitata_HIv3___RNAseq.g34748.t1"
236,"Montipora_capitata_HIv3___RNAseq.g34749.t1"
3741,"Montipora_capitata_HIv3___RNAseq.g34750.t1"
16505,"Montipora_capitata_HIv3___RNAseq.g34751.t1"
1738,"Montipora_capitata_HIv3___TS.g19282.t1"
4256,"Montipora_capitata_HIv3___RNAseq.g34753.t1"
1020,"Montipora_capitata_HIv3___TS.g19284.t2"
1418,"Montipora_capitata_HIv3___RNAseq.g34755.t1"
1818,"Montipora_capitata_HIv3___RNAseq.g34756.t1"
320,"Montipora_capitata_HIv3___RNAseq.g34757.t1"
1525,"Montipora_capitata_HIv3___RNAseq.g34758.t1"
401,"Montipora_capitata_HIv3___RNAseq.g34759.t1"
6551,"Montipora_capitata_HIv3___TS.g19291.t1"
11580,"Montipora_capitata_HIv3___RNAseq.g34761.t1"
341,"Montipora_capitata_HIv3___RNAseq.g12421.t1"
1706,"Montipora_capitata_HIv3___RNAseq.g12422.t1"
3627,"Montipora_capitata_HIv3___RNAseq.g12423.t1"
1142,"Montipora_capitata_HIv3___RNAseq.g12424.t1"
842,"Montipora_capitata_HIv3___RNAseq.g12425.t1"
970,"Montipora_capitata_HIv3___TS.g29503.t1"
7155,"Montipora_capitata_HIv3___TS.g7281.t1"
368,"Montipora_capitata_HIv3___RNAseq.g24132.t1"
614,"Montipora_capitata_HIv3___RNAseq.g24133.t1"
1187,"Montipora_capitata_HIv3___RNAseq.g24134.t1"
13079,"Montipora_capitata_HIv3___TS.g7285.t1"
10994,"Montipora_capitata_HIv3___RNAseq.g24136.t1"
3869,"Montipora_capitata_HIv3___TS.g7286.t1"
11804,"Montipora_capitata_HIv3___RNAseq.g24139.t1"
27063,"Montipora_capitata_HIv3___RNAseq.g24140.t1"
989,"Montipora_capitata_HIv3___TS.g7289.t1"
608,"Montipora_capitata_HIv3___RNAseq.g24141.t1"
560,"Montipora_capitata_HIv3___RNAseq.g24142.t1"
5181,"Montipora_capitata_HIv3___TS.g7293.t1"
34672,"Montipora_capitata_HIv3___RNAseq.g24143.t1"
4144,"Montipora_capitata_HIv3___TS.g7295.t1b"
45513,"Montipora_capitata_HIv3___TS.g7295.t1a"
509,"Montipora_capitata_HIv3___TS.g7296.t1"
1937,"Montipora_capitata_HIv3___RNAseq.g24145.t1"
45678,"Montipora_capitata_HIv3___TS.g7298.t2"
5550,"Montipora_capitata_HIv3___TS.g7299.t1"
4277,"Montipora_capitata_HIv3___RNAseq.g24148.t1"
7518,"Montipora_capitata_HIv3___RNAseq.g24149.t1"
25940,"Montipora_capitata_HIv3___TS.g7302.t1"
7336,"Montipora_capitata_HIv3___RNAseq.g24151.t1"
16022,"Montipora_capitata_HIv3___RNAseq.g24152.t2"
3456,"Montipora_capitata_HIv3___RNAseq.g24153.t1"
2504,"Montipora_capitata_HIv3___RNAseq.g24154.t1"
6879,"Montipora_capitata_HIv3___RNAseq.g24155.t1"
5445,"Montipora_capitata_HIv3___RNAseq.g24156.t1"
1942,"Montipora_capitata_HIv3___RNAseq.g24157.t1"
3524,"Montipora_capitata_HIv3___RNAseq.g24158.t1b"
2955,"Montipora_capitata_HIv3___RNAseq.g24158.t1a"
26211,"Montipora_capitata_HIv3___RNAseq.g24159.t1"
1677,"Montipora_capitata_HIv3___RNAseq.g24160.t1"
13543,"Montipora_capitata_HIv3___RNAseq.g24161.t1"
44297,"Montipora_capitata_HIv3___TS.g7314.t2"
379,"Montipora_capitata_HIv3___RNAseq.g24164.t1"
1918,"Montipora_capitata_HIv3___RNAseq.g24165.t1"
11239,"Montipora_capitata_HIv3___RNAseq.g24166.t1"
40290,"Montipora_capitata_HIv3___TS.g7318.t1"
1010,"Montipora_capitata_HIv3___RNAseq.g24168.t1"
34901,"Montipora_capitata_HIv3___TS.g7320.t2"
527,"Montipora_capitata_HIv3___RNAseq.g24170.t1"
21926,"Montipora_capitata_HIv3___TS.g7322.t1"
7717,"Montipora_capitata_HIv3___RNAseq.g24172.t1"
1119,"Montipora_capitata_HIv3___RNAseq.g24173.t1"
2581,"Montipora_capitata_HIv3___RNAseq.g24174.t1"
5047,"Montipora_capitata_HIv3___RNAseq.g24175.t1"
11229,"Montipora_capitata_HIv3___RNAseq.g24176.t1"
902,"Montipora_capitata_HIv3___RNAseq.g24177.t1"
7695,"Montipora_capitata_HIv3___RNAseq.g24178.t1"
49304,"Montipora_capitata_HIv3___RNAseq.g24179.t1"
7453,"Montipora_capitata_HIv3___RNAseq.g24180.t1"
617,"Montipora_capitata_HIv3___RNAseq.g24181.t1"
2335,"Montipora_capitata_HIv3___TS.g7332.t2"
2937,"Montipora_capitata_HIv3___RNAseq.g24183.t1"
7192,"Montipora_capitata_HIv3___RNAseq.g24184.t1"
2741,"Montipora_capitata_HIv3___RNAseq.g24185.t1"
890,"Montipora_capitata_HIv3___RNAseq.g24186.t1"
3587,"Montipora_capitata_HIv3___RNAseq.g24187.t1"
5742,"Montipora_capitata_HIv3___RNAseq.g24188.t1"
404,"Montipora_capitata_HIv3___RNAseq.g24189.t1"
5551,"Montipora_capitata_HIv3___RNAseq.g24190.t1"
8401,"Montipora_capitata_HIv3___RNAseq.g24191.t1"
13383,"Montipora_capitata_HIv3___RNAseq.g24192.t1a"
6489,"Montipora_capitata_HIv3___RNAseq.g24192.t1b"
3549,"Montipora_capitata_HIv3___RNAseq.g24193.t1"
12203,"Montipora_capitata_HIv3___RNAseq.g24194.t1"
18448,"Montipora_capitata_HIv3___RNAseq.g24195.t1"
2620,"Montipora_capitata_HIv3___RNAseq.10476_t"
6125,"Montipora_capitata_HIv3___RNAseq.g24197.t1"
2620,"Montipora_capitata_HIv3___RNAseq.10478_t"
9979,"Montipora_capitata_HIv3___TS.g7350.t1"
3762,"Montipora_capitata_HIv3___RNAseq.g24200.t1"
6943,"Montipora_capitata_HIv3___RNAseq.g24201.t1"
707,"Montipora_capitata_HIv3___RNAseq.g24202.t1"
8016,"Montipora_capitata_HIv3___RNAseq.g24203.t1"
2614,"Montipora_capitata_HIv3___TS.g7355.t1"
701,"Montipora_capitata_HIv3___RNAseq.g24205.t1"
2876,"Montipora_capitata_HIv3___RNAseq.g24206.t1"
17835,"Montipora_capitata_HIv3___TS.g7358.t3"
15331,"Montipora_capitata_HIv3___TS.g7359.t2"
662,"Montipora_capitata_HIv3___RNAseq.g24209.t1"
31368,"Montipora_capitata_HIv3___RNAseq.g24210.t1"
2636,"Montipora_capitata_HIv3___RNAseq.g24211.t1"
17729,"Montipora_capitata_HIv3___RNAseq.g24212.t1"
1043,"Montipora_capitata_HIv3___RNAseq.g24213.t1"
8652,"Montipora_capitata_HIv3___RNAseq.g24214.t1"
10046,"Montipora_capitata_HIv3___RNAseq.g24215.t2"
476,"Montipora_capitata_HIv3___RNAseq.g24216.t1"
1130,"Montipora_capitata_HIv3___RNAseq.g24217.t1"
770,"Montipora_capitata_HIv3___RNAseq.g24218.t1"
275,"Montipora_capitata_HIv3___RNAseq.g24219.t1"
458,"Montipora_capitata_HIv3___RNAseq.g24220.t1"
1184,"Montipora_capitata_HIv3___RNAseq.g24221.t1"
8744,"Montipora_capitata_HIv3___TS.g7373.t1"
11498,"Montipora_capitata_HIv3___RNAseq.g24223.t1"
962,"Montipora_capitata_HIv3___RNAseq.g24224.t1"
662,"Montipora_capitata_HIv3___RNAseq.g24225.t1"
1175,"Montipora_capitata_HIv3___RNAseq.g24226.t1"
434,"Montipora_capitata_HIv3___RNAseq.g24227.t1"
491,"Montipora_capitata_HIv3___RNAseq.g24228.t1"
1225,"Montipora_capitata_HIv3___TS.g7380.t1"
34656,"Montipora_capitata_HIv3___RNAseq.g24229.t1"
1106,"Montipora_capitata_HIv3___TS.g7381.t1"
2610,"Montipora_capitata_HIv3___RNAseq.g24230.t1"
1121,"Montipora_capitata_HIv3___RNAseq.g24231.t1"
1220,"Montipora_capitata_HIv3___TS.g7385.t1"
9545,"Montipora_capitata_HIv3___RNAseq.g24233.t1"
716,"Montipora_capitata_HIv3___RNAseq.g24234.t1"
485,"Montipora_capitata_HIv3___RNAseq.g24235.t1"
788,"Montipora_capitata_HIv3___RNAseq.g24236.t1"
3058,"Montipora_capitata_HIv3___RNAseq.g24237.t1"
8784,"Montipora_capitata_HIv3___RNAseq.g24238.t1"
761,"Montipora_capitata_HIv3___RNAseq.g24239.t1"
5812,"Montipora_capitata_HIv3___RNAseq.g24240.t1"
1706,"Montipora_capitata_HIv3___RNAseq.g24241.t1"
1604,"Montipora_capitata_HIv3___TS.g7395.t1"
7446,"Montipora_capitata_HIv3___RNAseq.g24243.t1"
383,"Montipora_capitata_HIv3___RNAseq.g24244.t1"
1131,"Montipora_capitata_HIv3___RNAseq.g24245.t1"
548,"Montipora_capitata_HIv3___RNAseq.g24246.t1"
329,"Montipora_capitata_HIv3___RNAseq.g24247.t1"
1367,"Montipora_capitata_HIv3___TS.g7400.t1"
701,"Montipora_capitata_HIv3___RNAseq.g24249.t1"
683,"Montipora_capitata_HIv3___RNAseq.g24250.t1"
278,"Montipora_capitata_HIv3___RNAseq.g24251.t1"
272,"Montipora_capitata_HIv3___TS.g7404.t1"
272,"Montipora_capitata_HIv3___RNAseq.g24252.t1"
5858,"Montipora_capitata_HIv3___RNAseq.g24253.t1"
212,"Montipora_capitata_HIv3___TS.g7407.t1"
1055,"Montipora_capitata_HIv3___RNAseq.g24254.t1"
1058,"Montipora_capitata_HIv3___RNAseq.g24255.t1"
1049,"Montipora_capitata_HIv3___RNAseq.g24256.t1"
989,"Montipora_capitata_HIv3___RNAseq.g24257.t1"
356,"Montipora_capitata_HIv3___RNAseq.g24258.t1"
1064,"Montipora_capitata_HIv3___RNAseq.g24259.t1"
1056,"Montipora_capitata_HIv3___RNAseq.g24260.t1"
3428,"Montipora_capitata_HIv3___RNAseq.g24261.t1"
920,"Montipora_capitata_HIv3___RNAseq.g24262.t1"
14826,"Montipora_capitata_HIv3___RNAseq.g24263.t1"
3717,"Montipora_capitata_HIv3___RNAseq.g24264.t1a"
8390,"Montipora_capitata_HIv3___RNAseq.g24264.t1b"
8136,"Montipora_capitata_HIv3___RNAseq.10547_t"
31235,"Montipora_capitata_HIv3___RNAseq.g24266.t1"
2237,"Montipora_capitata_HIv3___RNAseq.g24267.t1"
8685,"Montipora_capitata_HIv3___RNAseq.g24268.t1"
1045,"Montipora_capitata_HIv3___RNAseq.g24269.t1"
940,"Montipora_capitata_HIv3___RNAseq.g24270.t1"
13828,"Montipora_capitata_HIv3___RNAseq.g24271.t1"
27331,"Montipora_capitata_HIv3___TS.g7426.t1"
452,"Montipora_capitata_HIv3___RNAseq.g24273.t1"
344,"Montipora_capitata_HIv3___RNAseq.g24274.t1"
2076,"Montipora_capitata_HIv3___TS.g7428.t1"
4276,"Montipora_capitata_HIv3___RNAseq.g24276.t1"
740,"Montipora_capitata_HIv3___TS.g7430.t1"
305,"Montipora_capitata_HIv3___TS.g7431.t1"
275,"Montipora_capitata_HIv3___RNAseq.g24278.t1"
659,"Montipora_capitata_HIv3___RNAseq.g24279.t1"
1088,"Montipora_capitata_HIv3___RNAseq.g24280.t1"
12709,"Montipora_capitata_HIv3___TS.g7435.t1"
3185,"Montipora_capitata_HIv3___TS.g7436.t1"
14012,"Montipora_capitata_HIv3___RNAseq.g24283.t1"
779,"Montipora_capitata_HIv3___RNAseq.g24284.t1"
14550,"Montipora_capitata_HIv3___RNAseq.g24285.t1"
8871,"Montipora_capitata_HIv3___RNAseq.g24286.t1"
590,"Montipora_capitata_HIv3___RNAseq.g24287.t1"
992,"Montipora_capitata_HIv3___RNAseq.g24288.t1"
764,"Montipora_capitata_HIv3___RNAseq.g24289.t1"
974,"Montipora_capitata_HIv3___RNAseq.g24290.t1"
4211,"Montipora_capitata_HIv3___RNAseq.g24291.t1"
4531,"Montipora_capitata_HIv3___RNAseq.g24292.t1"
37302,"Montipora_capitata_HIv3___TS.g7447.t1"
38360,"Montipora_capitata_HIv3___RNAseq.g24294.t1"
287,"Montipora_capitata_HIv3___RNAseq.g24295.t1"
47598,"Montipora_capitata_HIv3___RNAseq.g24296.t1b"
311,"Montipora_capitata_HIv3___TS.g7450.t1"
287,"Montipora_capitata_HIv3___TS.g7451.t1"
374,"Montipora_capitata_HIv3___TS.g7453.t1"
34789,"Montipora_capitata_HIv3___RNAseq.g24296.t1a"
933,"Montipora_capitata_HIv3___RNAseq.g24297.t1"
15711,"Montipora_capitata_HIv3___RNAseq.g24298.t1"
23628,"Montipora_capitata_HIv3___TS.g7457.t1a"
9042,"Montipora_capitata_HIv3___TS.g7457.t1b"
8264,"Montipora_capitata_HIv3___RNAseq.g24301.t1"
14480,"Montipora_capitata_HIv3___RNAseq.g24302.t1"
20248,"Montipora_capitata_HIv3___RNAseq.g24303.t1"
467,"Montipora_capitata_HIv3___TS.g7461.t1"
5521,"Montipora_capitata_HIv3___RNAseq.g24304.t1"
1181,"Montipora_capitata_HIv3___RNAseq.g24305.t1"
7159,"Montipora_capitata_HIv3___RNAseq.g24306.t1"
19821,"Montipora_capitata_HIv3___RNAseq.g24307.t1"
8697,"Montipora_capitata_HIv3___RNAseq.g24308.t1"
2042,"Montipora_capitata_HIv3___RNAseq.g24309.t1"
